image_path,gt_path
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_289.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_289.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_29.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_29.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_290.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_290.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_291.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_291.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_292.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_292.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_293.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_293.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_294.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_294.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_295.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_295.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_296.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_296.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_297.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_297.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_298.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_298.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_299.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_299.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_3.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_3.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_30.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_30.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_300.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_300.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_31.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_31.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_32.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_32.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_33.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_33.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_34.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_34.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_35.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_35.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_36.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_36.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_37.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_37.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_38.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_38.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_39.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_39.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_4.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_4.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_40.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_40.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_41.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_41.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_42.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_42.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_43.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_43.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_44.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_44.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_45.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_45.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_46.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_46.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_47.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_47.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_48.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_48.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_49.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_49.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_5.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_5.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_50.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_50.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_51.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_51.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_52.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_52.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_53.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_53.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_54.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_54.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_55.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_55.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_56.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_56.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_57.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_57.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_58.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_58.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_59.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_59.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_6.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_6.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_60.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_60.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_61.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_61.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_62.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_62.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_63.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_63.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_64.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_64.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_65.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_65.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_66.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_66.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_67.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_67.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_68.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_68.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_69.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_69.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_7.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_7.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_70.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_70.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_71.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_71.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_72.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_72.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_73.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_73.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_74.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_74.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_75.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_75.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_76.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_76.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_77.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_77.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_78.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_78.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_79.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_79.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_8.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_8.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_80.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_80.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_81.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_81.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_82.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_82.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_83.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_83.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_84.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_84.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_85.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_85.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_86.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_86.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_87.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_87.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_88.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_88.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_89.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_89.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_9.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_9.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_90.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_90.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_91.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_91.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_92.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_92.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_93.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_93.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_94.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_94.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_95.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_95.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_96.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_96.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_97.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_97.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_98.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_98.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_99.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_99.mat
